diff_P3_P2,diff_P6_P4,diff_P9_P7,diff_P10_P8,diff_P11_P5,diff_P14_P12,diff_P15_P13,diff_P20_P18,diff_P21_P19,diff_P23_P22,diff_P28_P26,diff_P29_P27,diff_P31_P30,diff_P33_P32,diff_T3_T2,diff_T6_T4,diff_T9_T7,diff_T10_T8,diff_T11_T5,diff_T14_T12,diff_T15_T13,diff_T20_T18,diff_T21_T19,diff_T23_T22,diff_T28_T26,diff_T29_T27,diff_T31_T30,diff_T33_T32,diff_P18_P16,diff_P19_P17,diff_P26_P24,diff_P27_P25
0.02304,0.0297,0.0374,0.01365,0.01707,0.02073,0.0496,0.00885,0.02365,0.01851,0.03458,0.03458,0.01074,0.41302,0.34634,0.60601,0.69003,3.13294,0.8057,1.04881,2.70295,2.58135,0.60391,0.49281,2.22837,0.9231,0.65212,0.27089,1.4439,1.40558,1.40285,1.43143
0.02097,0.02867,0.03638,0.01273,0.01439,0.01704,0.04964,0.00828,0.02302,0.01787,0.03419,0.03419,0.00908,0.37572,0.36335,0.61703,0.6995,3.24582,0.87991,1.15748,2.86837,2.67987,0.61249,0.50206,2.37318,1.02144,0.71168,0.28495,1.48638,1.44823,1.44686,1.47914
0.01973,0.02796,0.03537,0.01256,0.01287,0.015,0.04968,0.00816,0.02238,0.01744,0.03395,0.03395,0.00814,0.35328,0.37486,0.62496,0.70937,3.26777,0.93185,1.23396,2.98376,2.69955,0.62137,0.5085,2.4748,1.09096,0.75335,0.29435,1.51148,1.47467,1.47318,1.50751
0.01921,0.02761,0.03469,0.01279,0.01227,0.01425,0.04968,0.00831,0.02196,0.01723,0.03385,0.03385,0.00777,0.34383,0.38004,0.62884,0.71634,3.23818,0.95522,1.26578,3.04976,2.67421,0.6276,0.51151,2.5329,1.12,0.7722,0.29853,1.52162,1.48628,1.4842,1.51928
0.0192,0.02764,0.03455,0.01305,0.01225,0.01423,0.04968,0.00848,0.02187,0.01724,0.03385,0.03385,0.00775,0.34372,0.3801,0.62858,0.71785,3.2039,0.95621,1.26689,3.0538,2.64451,0.62893,0.51118,2.53644,1.12101,0.773,0.29854,1.52127,1.4866,1.48436,1.51946
0.0198,0.02823,0.03509,0.01364,0.0128,0.01494,0.04967,0.00885,0.02221,0.0176,0.03397,0.03397,0.00809,0.35455,0.37418,0.62185,0.71235,3.13261,0.9346,1.23626,2.99917,2.58247,0.62396,0.50554,2.48822,1.09306,0.75561,0.29362,1.50795,1.47336,1.47194,1.50632
0.021,0.0292,0.03591,0.01475,0.01405,0.0165,0.04965,0.00955,0.02272,0.0182,0.0342,0.0342,0.00887,0.37622,0.3631,0.61118,0.70429,3.01011,0.89059,1.1765,2.87366,2.47622,0.61667,0.49654,2.37805,1.03864,0.72009,0.2844,1.48173,1.44761,1.44685,1.47968
0.0233,0.03066,0.03718,0.01634,0.0168,0.01981,0.0496,0.01055,0.02352,0.0191,0.03463,0.03463,0.01057,0.41781,0.34433,0.59622,0.69222,2.85691,0.81238,1.0733,2.63271,2.34378,0.60577,0.48396,2.16837,0.94504,0.65685,0.26872,1.43295,1.39934,1.39819,1.42768
0.02474,0.03145,0.03785,0.01722,0.01865,0.02209,0.04956,0.01111,0.02394,0.01958,0.03491,0.03491,0.01171,0.44384,0.33395,0.5886,0.68611,2.78071,0.76992,1.01637,2.506,2.27814,0.60023,0.47756,2.05884,0.89362,0.62255,0.26001,1.40279,1.36954,1.36751,1.39472
0.02545,0.03171,0.03795,0.01771,0.01967,0.02341,0.04955,0.01142,0.02401,0.01973,0.03504,0.03504,0.01234,0.45668,0.32916,0.58616,0.68519,2.74113,0.74909,0.98713,2.45106,2.24418,0.59937,0.47543,2.01145,0.86729,0.60579,0.25598,1.38805,1.35542,1.35222,1.37809
0.0261,0.032,0.03808,0.01828,0.02056,0.02459,0.04953,0.01178,0.02408,0.01992,0.03517,0.03517,0.01289,0.46839,0.32497,0.58337,0.6841,2.69754,0.7322,0.963,2.40895,2.20685,0.59837,0.47301,1.97517,0.84559,0.59221,0.25242,1.37429,1.34239,1.33832,1.36301
0.02677,0.0325,0.03841,0.01901,0.02135,0.02567,0.04952,0.01224,0.02429,0.02022,0.0353,0.0353,0.01337,0.48056,0.32077,0.57884,0.68118,2.64412,0.71827,0.94256,2.37731,2.16118,0.59572,0.46917,1.9479,0.82723,0.58102,0.24884,1.35949,1.32823,1.32411,1.34772
0.02747,0.03333,0.03921,0.01984,0.02191,0.02643,0.04951,0.01276,0.02479,0.02073,0.03542,0.03542,0.01372,0.49324,0.31657,0.5714,0.67424,2.58736,0.70878,0.92882,2.35484,2.11268,0.58951,0.46302,1.92852,0.81488,0.57339,0.24523,1.34344,1.31223,1.30972,1.33257
0.02808,0.03409,0.03995,0.02053,0.02239,0.02706,0.04949,0.0132,0.02526,0.02119,0.03554,0.03554,0.01401,0.50436,0.31301,0.56493,0.66789,2.54216,0.70106,0.91799,2.33437,2.07411,0.58384,0.45768,1.91093,0.80516,0.56715,0.24216,1.32938,1.29809,1.29713,1.31934
0.0287,0.03473,0.04054,0.02123,0.02295,0.02782,0.04948,0.01364,0.02563,0.02158,0.03565,0.03565,0.01436,0.51551,0.30956,0.55957,0.66305,2.49938,0.69216,0.90529,2.31221,2.03768,0.57952,0.45323,1.89189,0.79376,0.55999,0.23918,1.31546,1.28435,1.28436,1.30581
0.02932,0.03527,0.04103,0.02181,0.02362,0.02882,0.04947,0.014,0.02593,0.02191,0.03578,0.03578,0.01476,0.52683,0.30618,0.55521,0.65913,2.4649,0.68203,0.88944,2.29565,2.00834,0.57601,0.44962,1.87757,0.77957,0.55191,0.23628,1.30172,1.27077,1.27124,1.29169
0.02977,0.03578,0.04149,0.02239,0.024,0.02936,0.04946,0.01436,0.02622,0.02222,0.03585,0.03585,0.015,0.53496,0.30381,0.55113,0.65548,2.43254,0.67654,0.88114,2.28486,1.98086,0.57274,0.44624,1.86827,0.77214,0.5475,0.23423,1.2914,1.26063,1.26199,1.28189
0.03005,0.03612,0.04188,0.02261,0.0242,0.02956,0.04945,0.0145,0.02646,0.02244,0.03591,0.03591,0.01513,0.53991,0.30239,0.54845,0.65236,2.42023,0.67362,0.87805,2.27099,1.97037,0.56997,0.44405,1.85646,0.76936,0.5451,0.23299,1.28526,1.25422,1.25638,1.27608
0.03023,0.03643,0.04215,0.023,0.02427,0.0295,0.04946,0.01473,0.02663,0.02263,0.03594,0.03594,0.01517,0.54325,0.30145,0.54603,0.65032,2.39988,0.67261,0.87917,2.25296,1.95313,0.56814,0.44205,1.8412,0.77033,0.54418,0.23213,1.28063,1.24977,1.25272,1.27248
0.03033,0.03668,0.0424,0.02322,0.02425,0.02934,0.04946,0.01488,0.02679,0.02277,0.03596,0.03596,0.01515,0.5451,0.30093,0.54416,0.64842,2.38782,0.6729,0.88151,2.24222,1.94291,0.56645,0.44052,1.83212,0.7724,0.54433,0.23165,1.27792,1.24703,1.25079,1.27071
0.03048,0.03696,0.04271,0.02346,0.02426,0.0292,0.04946,0.01502,0.02697,0.02296,0.03599,0.03599,0.01517,0.5477,0.30021,0.54196,0.64604,2.37587,0.67264,0.88375,2.22631,1.93277,0.56433,0.43873,1.81868,0.77438,0.54402,0.23099,1.27433,1.24332,1.24799,1.26804
0.03032,0.0369,0.04278,0.02311,0.02406,0.02894,0.04945,0.01481,0.02703,0.02291,0.03595,0.03595,0.01504,0.54489,0.30099,0.54252,0.64544,2.39365,0.67571,0.8875,2.23758,1.94778,0.56382,0.43926,1.82828,0.77774,0.5465,0.23169,1.27796,1.24627,1.25133,1.27163
0.02848,0.03541,0.04149,0.02139,0.02202,0.02699,0.0495,0.01373,0.02621,0.02201,0.03561,0.03561,0.01379,0.51156,0.31077,0.55401,0.65539,2.4898,0.70699,0.91912,2.39366,2.02947,0.57273,0.44882,1.96124,0.80619,0.57221,0.24022,1.31827,1.2859,1.29004,1.31232
0.02651,0.03409,0.04017,0.02019,0.01965,0.02434,0.04954,0.01298,0.02539,0.02119,0.03523,0.03523,0.01233,0.4759,0.32236,0.56479,0.66604,2.56426,0.74954,0.96803,2.57158,2.09307,0.58227,0.45774,2.11389,0.85022,0.60692,0.25014,1.35995,1.32775,1.3318,1.35675
0.0247,0.03289,0.03893,0.01915,0.01749,0.02177,0.04958,0.01233,0.02461,0.02046,0.03489,0.03489,0.01099,0.44308,0.33424,0.57519,0.6765,2.63367,0.79572,1.02352,2.74924,2.15256,0.59166,0.46632,2.26744,0.90028,0.64449,0.2602,1.39816,1.36629,1.37019,1.39772
0.0231,0.03152,0.03739,0.01819,0.01584,0.01964,0.04961,0.01173,0.02365,0.01962,0.03459,0.03459,0.00998,0.41415,0.34586,0.58783,0.6903,2.70348,0.83734,1.07767,2.88158,2.2126,0.60402,0.47667,2.38277,0.94924,0.67819,0.26995,1.43242,1.40149,1.40361,1.43328
0.02173,0.03021,0.03584,0.01743,0.01452,0.01776,0.04964,0.01125,0.02268,0.01882,0.03433,0.03433,0.00916,0.38934,0.35685,0.60063,0.70511,2.76246,0.87562,1.13346,2.96439,2.26354,0.61727,0.48711,2.45574,0.99977,0.70892,0.27906,1.46191,1.43226,1.43214,1.4637
0.02078,0.02926,0.03466,0.01696,0.01363,0.01642,0.04966,0.01095,0.02194,0.01824,0.03415,0.03415,0.00861,0.37211,0.36513,0.61047,0.71697,2.80096,0.90434,1.17921,3.00386,2.29695,0.6279,0.49509,2.49104,1.04128,0.73183,0.28585,1.48237,1.45386,1.4519,1.48481
0.02045,0.02887,0.03411,0.01685,0.01338,0.01597,0.04967,0.01088,0.0216,0.018,0.03409,0.03409,0.00846,0.36618,0.36811,0.61475,0.72269,2.81007,0.9131,1.19586,3.0007,2.30494,0.63301,0.49853,2.48867,1.05638,0.7387,0.28826,1.48944,1.46163,1.45861,1.49197
0.0209,0.02919,0.03437,0.01725,0.01388,0.01658,0.04965,0.01113,0.02176,0.0182,0.03417,0.03417,0.00877,0.37428,0.36405,0.61129,0.71998,2.77639,0.89605,1.17351,2.94781,2.27595,0.63056,0.49562,2.44226,1.03604,0.72491,0.2849,1.47972,1.45215,1.44919,1.48194
0.02229,0.03052,0.03581,0.01829,0.01523,0.01815,0.04962,0.01178,0.02266,0.01901,0.03443,0.03443,0.0096,0.39954,0.35221,0.59756,0.70542,2.6956,0.85457,1.12117,2.80691,2.20633,0.61749,0.48435,2.31918,0.98844,0.69127,0.27502,1.44928,1.42105,1.42016,1.45131
0.02563,0.03437,0.04018,0.0209,0.01796,0.02135,0.04957,0.01342,0.0254,0.02137,0.03506,0.03506,0.01129,0.45992,0.32798,0.56242,0.66588,2.51878,0.78496,1.03404,2.56495,2.05463,0.58215,0.45567,2.10932,0.90947,0.63473,0.2546,1.3752,1.34413,1.35151,1.37944
0.02772,0.03743,0.04387,0.02263,0.0192,0.02254,0.04953,0.01451,0.02771,0.02324,0.03545,0.03545,0.01206,0.49774,0.31511,0.53842,0.6372,2.41966,0.75849,1.00635,2.44274,1.96996,0.55662,0.43623,2.00426,0.88434,0.613,0.24357,1.32761,1.29338,1.30926,1.33598
0.02858,0.03864,0.04541,0.02314,0.01976,0.02309,0.04952,0.01483,0.02868,0.02397,0.03562,0.03562,0.01239,0.51336,0.31022,0.52977,0.62625,2.39212,0.74749,0.99424,2.39554,1.9464,0.54689,0.42926,1.9638,0.87339,0.60399,0.23937,1.30838,1.27248,1.29175,1.31791
0.02911,0.03927,0.04612,0.02358,0.02019,0.02354,0.04951,0.0151,0.02911,0.02436,0.03571,0.03571,0.01266,0.523,0.30731,0.52544,0.62142,2.36944,0.73936,0.98465,2.36399,1.92713,0.54259,0.42572,1.93679,0.86474,0.59736,0.23686,1.2965,1.26018,1.28081,1.30651
0.02992,0.0401,0.04721,0.0239,0.02092,0.02453,0.04949,0.0153,0.0298,0.02487,0.03587,0.03587,0.01311,0.5376,0.30305,0.51984,0.6142,2.35348,0.726,0.96443,2.33606,1.91346,0.53617,0.42122,1.91271,0.84657,0.58666,0.23323,1.27925,1.24168,1.2641,1.2888
0.03129,0.04148,0.04915,0.02421,0.02218,0.02649,0.04947,0.0155,0.03101,0.02571,0.03612,0.03612,0.01389,0.56244,0.29619,0.51092,0.60189,2.33861,0.70444,0.92811,2.31211,1.90058,0.52525,0.41407,1.89178,0.814,0.56954,0.2274,1.25034,1.21014,1.23564,1.25839
0.03235,0.04269,0.05087,0.02444,0.02306,0.02781,0.04944,0.01564,0.03209,0.02645,0.03633,0.03633,0.01442,0.5816,0.29121,0.50346,0.59159,2.32751,0.69061,0.90555,2.29392,1.89095,0.51611,0.40814,1.87595,0.79379,0.55853,0.22313,1.22782,1.18521,1.21385,1.23526
0.03305,0.0437,0.05229,0.02465,0.02348,0.02841,0.04944,0.01577,0.03297,0.02707,0.03645,0.03645,0.01469,0.59428,0.28804,0.49751,0.58344,2.3176,0.68414,0.89615,2.27865,1.88241,0.50889,0.40337,1.86283,0.78536,0.55333,0.22039,1.2125,1.16793,1.19967,1.22049
0.03377,0.04466,0.05371,0.02477,0.02399,0.02909,0.04942,0.01585,0.03386,0.02765,0.03659,0.03659,0.01499,0.60739,0.28487,0.49201,0.57565,2.31235,0.67682,0.88541,2.26218,1.87781,0.502,0.399,1.84868,0.77573,0.54745,0.21764,1.19694,1.15028,1.18492,1.20505
0.03438,0.04554,0.05491,0.025,0.02438,0.02963,0.04941,0.016,0.03461,0.02818,0.03671,0.03671,0.01523,0.61855,0.28225,0.48719,0.56929,2.30123,0.67129,0.87738,2.24919,1.86829,0.49637,0.39513,1.83754,0.76853,0.543,0.21535,1.1834,1.13518,1.17242,1.19201
0.03478,0.04613,0.05557,0.02544,0.02459,0.02989,0.0494,0.01627,0.03502,0.02855,0.03678,0.03678,0.01537,0.62565,0.28062,0.48395,0.5659,2.28104,0.66828,0.87341,2.23977,1.85122,0.49336,0.39247,1.82948,0.76497,0.54056,0.2139,1.17424,1.12567,1.16452,1.18383
0.03503,0.0465,0.05593,0.02578,0.02474,0.03002,0.0494,0.01648,0.03525,0.02878,0.03683,0.03683,0.01546,0.63022,0.27959,0.48198,0.56403,2.26579,0.66621,0.87155,2.22804,1.83837,0.4917,0.39086,1.81952,0.7633,0.53885,0.21297,1.16828,1.11966,1.15941,1.17859
0.03517,0.0466,0.05594,0.02598,0.02492,0.0301,0.0494,0.01661,0.03526,0.02883,0.03685,0.03685,0.01557,0.63286,0.279,0.48152,0.56397,2.25645,0.66378,0.87048,2.20767,1.83052,0.49165,0.39044,1.80229,0.76233,0.5368,0.21243,1.16502,1.11672,1.15633,1.17543
0.03536,0.04658,0.05576,0.02627,0.02524,0.03041,0.04939,0.01678,0.03515,0.02882,0.03689,0.03689,0.01576,0.63624,0.27825,0.48158,0.56491,2.24422,0.65946,0.86599,2.18708,1.82025,0.49247,0.39043,1.78484,0.7583,0.53326,0.21174,1.16104,1.11346,1.15222,1.17101
0.03464,0.0452,0.05378,0.02603,0.02504,0.03021,0.0494,0.01664,0.03391,0.02798,0.03675,0.03675,0.01564,0.62311,0.2812,0.48902,0.57528,2.25415,0.66207,0.86877,2.19902,1.8288,0.50163,0.39635,1.79501,0.76082,0.5354,0.21435,1.17745,1.13271,1.16651,1.1855
0.02993,0.03847,0.04496,0.02348,0.02215,0.02685,0.04948,0.01504,0.02839,0.02387,0.03588,0.03588,0.01386,0.53784,0.30298,0.53102,0.62947,2.37462,0.70498,0.92158,2.3561,1.93151,0.54968,0.43012,1.92917,0.80828,0.57031,0.23336,1.28229,1.24767,1.26188,1.28428
0.02572,0.03316,0.03826,0.02106,0.01902,0.02292,0.04956,0.01352,0.02419,0.02062,0.03508,0.03508,0.01194,0.46163,0.32737,0.57289,0.68259,2.50887,0.76216,0.99779,2.52979,2.0465,0.59697,0.46387,2.07874,0.8769,0.61659,0.25416,1.37509,1.3474,1.348,1.37437
0.02239,0.02934,0.03367,0.01894,0.01625,0.01932,0.04961,0.01219,0.02131,0.01829,0.03446,0.03446,0.01023,0.40134,0.35141,0.60977,0.72776,2.64721,0.82643,1.08686,2.70401,2.16546,0.63733,0.49371,2.23,0.9574,0.66844,0.27431,1.44821,1.42452,1.4166,1.44659
0.01995,0.02689,0.03078,0.01749,0.01395,0.01617,0.04966,0.01128,0.01951,0.01679,0.034,0.034,0.00881,0.3571,0.37282,0.63742,0.76114,2.75663,0.8938,1.18817,2.8436,2.26006,0.66726,0.51616,2.35253,1.04929,0.72246,0.29194,1.50115,1.47976,1.46737,1.50052
0.0183,0.02516,0.02869,0.01651,0.01248,0.01414,0.0497,0.01066,0.01819,0.01573,0.03369,0.03369,0.0079,0.32738,0.38959,0.65951,0.78835,2.83732,0.94642,1.2714,2.93488,2.33018,0.6917,0.53406,2.43341,1.12507,0.76451,0.30562,1.53685,1.51727,1.50136,1.53656
0.01738,0.02419,0.02742,0.01612,0.01168,0.01299,0.04971,0.01042,0.0174,0.01513,0.03352,0.03352,0.0074,0.3108,0.39998,0.673,0.80627,2.87138,0.97968,1.32595,2.98529,2.36005,0.70781,0.54491,2.4784,1.1749,0.79101,0.31399,1.55654,1.53837,1.5203,1.55665
0.01724,0.02425,0.02737,0.01641,0.01141,0.01256,0.04971,0.01061,0.01737,0.01516,0.03349,0.03349,0.00723,0.30827,0.40164,0.67209,0.80714,2.84504,0.99161,1.34904,2.98798,2.3375,0.70859,0.54406,2.48116,1.19595,0.80037,0.31523,1.55863,1.54103,1.52343,1.56022
0.01785,0.02512,0.02816,0.0174,0.01177,0.01293,0.0497,0.01122,0.01786,0.0157,0.0336,0.0336,0.00746,0.31916,0.39464,0.66002,0.79576,2.76196,0.97544,1.32968,2.9299,2.26586,0.69832,0.53409,2.43015,1.17813,0.78718,0.30941,1.54416,1.52686,1.51125,1.54766
0.01938,0.02674,0.02985,0.01878,0.01314,0.0145,0.04967,0.01209,0.01892,0.0167,0.03389,0.03389,0.00831,0.34688,0.37834,0.63936,0.77294,2.65677,0.92189,1.25535,2.78322,2.17512,0.67778,0.51717,2.30151,1.11013,0.74399,0.29604,1.51008,1.49229,1.47955,1.51437
0.02277,0.03025,0.03429,0.02031,0.0162,0.01829,0.04961,0.01305,0.02171,0.01885,0.03453,0.03453,0.0102,0.40812,0.34844,0.6003,0.72103,2.55438,0.82762,1.11739,2.5564,2.08629,0.63128,0.48576,2.10369,0.9847,0.66822,0.27148,1.43738,1.41488,1.40946,1.44046
0.02488,0.03259,0.03732,0.0212,0.01801,0.02059,0.04957,0.01362,0.02361,0.02027,0.03492,0.03492,0.01132,0.44631,0.33301,0.57792,0.69109,2.49954,0.78377,1.05293,2.45283,2.03887,0.60454,0.46781,2.01393,0.92637,0.633,0.25864,1.39191,1.36597,1.36591,1.3946
0.02621,0.03442,0.03984,0.02165,0.01889,0.02197,0.04955,0.0139,0.02519,0.02139,0.03517,0.03517,0.01186,0.47042,0.32425,0.56204,0.66882,2.47382,0.76482,1.01931,2.43784,2.0165,0.58472,0.45514,2.00049,0.89607,0.61798,0.25134,1.36283,1.33354,1.33884,1.36615
0.02719,0.03578,0.04174,0.02196,0.01953,0.02308,0.04954,0.01409,0.02637,0.02223,0.03536,0.03536,0.01226,0.48819,0.31822,0.55099,0.6534,2.45634,0.75192,0.99438,2.44015,2.0013,0.57101,0.44632,2.00198,0.87366,0.60784,0.24629,1.3414,1.30955,1.3189,1.34509
0.0279,0.03661,0.04282,0.02227,0.0201,0.02404,0.04952,0.01429,0.02705,0.02274,0.03549,0.03549,0.01261,0.501,0.31407,0.54458,0.64503,2.43905,0.74087,0.97427,2.43691,1.98644,0.56355,0.44116,1.99885,0.85559,0.59913,0.24281,1.32606,1.29295,1.30435,1.32958
0.02876,0.03754,0.04409,0.02256,0.02085,0.02532,0.0495,0.01446,0.02785,0.02331,0.03565,0.03565,0.01307,0.51654,0.30925,0.5376,0.63565,2.42385,0.72716,0.94901,2.43641,1.97332,0.55522,0.43557,1.99796,0.83293,0.58833,0.23876,1.30772,1.27301,1.28662,1.31056
0.02955,0.03804,0.04474,0.02273,0.02183,0.02697,0.04948,0.01457,0.02825,0.02361,0.0358,0.0358,0.01367,0.53095,0.30497,0.53407,0.63104,2.41441,0.71027,0.91944,2.42915,1.96517,0.55111,0.43273,1.99127,0.80645,0.57499,0.23517,1.29145,1.25599,1.26972,1.29201
0.03022,0.03844,0.04524,0.02293,0.02267,0.02832,0.04947,0.01469,0.02856,0.02386,0.03594,0.03594,0.01418,0.54311,0.30149,0.53121,0.62752,2.40404,0.69668,0.89718,2.41519,1.95627,0.54796,0.43041,1.979,0.78653,0.56418,0.23224,1.27767,1.2417,1.25544,1.27637
0.03081,0.03886,0.04575,0.02316,0.02335,0.02944,0.04946,0.01484,0.02889,0.02411,0.03605,0.03605,0.0146,0.55377,0.29854,0.52827,0.62401,2.39189,0.68612,0.87987,2.40529,1.9459,0.54484,0.42802,1.97028,0.77105,0.55579,0.22973,1.26538,1.22896,1.243,1.26281
0.03117,0.03886,0.0456,0.02338,0.02399,0.03037,0.04945,0.01499,0.0288,0.0241,0.03611,0.03611,0.01499,0.56034,0.29676,0.52835,0.62504,2.37993,0.67676,0.86619,2.38538,1.93578,0.54572,0.42802,1.95313,0.75882,0.54828,0.22821,1.25809,1.22229,1.235,1.25388
0.03167,0.03938,0.04628,0.02361,0.02442,0.03097,0.04944,0.01513,0.02922,0.02442,0.03621,0.03621,0.01526,0.5693,0.29438,0.52473,0.62042,2.36854,0.67046,0.85791,2.36571,1.92605,0.54162,0.4251,1.93627,0.7514,0.54319,0.22616,1.24744,1.2109,1.22475,1.24304
0.032,0.03987,0.04685,0.0239,0.02461,0.03102,0.04943,0.01531,0.02957,0.02473,0.03627,0.03627,0.01538,0.57524,0.29283,0.52144,0.61659,2.3535,0.66788,0.85711,2.33966,1.91328,0.53822,0.42242,1.91412,0.75066,0.54098,0.22478,1.23991,1.20293,1.21813,1.23636
0.03203,0.03987,0.04663,0.02427,0.02469,0.03085,0.04943,0.01554,0.02944,0.02472,0.03628,0.03628,0.01542,0.57596,0.29265,0.5215,0.61809,2.33504,0.66682,0.85958,2.31047,1.89774,0.53954,0.42238,1.88942,0.75283,0.53996,0.22456,1.23857,1.20254,1.21725,1.23565
0.03214,0.03975,0.04614,0.02483,0.02498,0.031,0.04942,0.01589,0.02913,0.02465,0.03629,0.03629,0.0156,0.57794,0.29214,0.5223,0.62141,2.30805,0.66292,0.85737,2.27903,1.87506,0.54247,0.42288,1.86275,0.75084,0.53669,0.22406,1.23577,1.20143,1.21469,1.23293
0.03153,0.03881,0.04441,0.0254,0.02464,0.03029,0.04944,0.01625,0.02805,0.02408,0.03618,0.03618,0.0154,0.56677,0.29504,0.52869,0.63346,2.2809,0.66747,0.86755,2.26663,1.85246,0.55313,0.42778,1.85246,0.75992,0.5402,0.22648,1.24811,1.2175,1.2271,1.24606
0.02754,0.03413,0.03729,0.02574,0.0214,0.02511,0.04951,0.01645,0.02358,0.02122,0.03543,0.03543,0.0134,0.49454,0.31614,0.56451,0.69167,2.2643,0.7175,0.95318,2.3097,1.83981,0.60484,0.45588,1.89051,0.83661,0.5799,0.24423,1.33125,1.31269,1.30917,1.33332
0.0236,0.02975,0.03081,0.02599,0.018,0.01977,0.04958,0.01661,0.01953,0.01854,0.03469,0.03469,0.01131,0.42318,0.3421,0.60554,0.76121,2.25126,0.78406,1.0748,2.35305,1.83038,0.66683,0.48798,1.92944,0.94602,0.63246,0.26557,1.41312,1.40543,1.39055,1.42007
0.02063,0.02637,0.02605,0.02594,0.01551,0.01619,0.04963,0.01657,0.01654,0.01648,0.03413,0.03413,0.00978,0.3695,0.36642,0.64404,0.82815,2.25198,0.84646,1.18811,2.41851,1.8324,0.72669,0.51806,1.98714,1.04853,0.68185,0.28528,1.47524,1.47516,1.45167,1.48478
0.01803,0.02341,0.02202,0.02582,0.0133,0.01326,0.04969,0.0165,0.014,0.01466,0.03365,0.03365,0.00841,0.32241,0.39261,0.68436,0.90117,2.25532,0.91581,1.31347,2.5075,1.83672,0.79221,0.54948,2.0654,1.16262,0.7368,0.30622,1.52984,1.53611,1.50532,1.54138
0.01648,0.02142,0.01938,0.02569,0.01217,0.0119,0.04971,0.01642,0.01234,0.01344,0.03335,0.03335,0.00771,0.29444,0.41108,0.71616,0.96084,2.25982,0.95871,1.38662,2.58161,1.84165,0.8459,0.57418,2.13038,1.22958,0.77099,0.32089,1.56274,1.57307,1.53692,1.57435
0.01588,0.02058,0.01825,0.02569,0.0118,0.01151,0.04972,0.01643,0.01163,0.01291,0.03325,0.03325,0.00747,0.28369,0.4189,0.73115,0.99037,2.25889,0.97416,1.40991,2.61824,1.84139,0.87251,0.58577,2.16239,1.25101,0.78343,0.32708,1.57544,1.58761,1.54896,1.58679
0.01591,0.0205,0.01806,0.02598,0.01189,0.01167,0.04972,0.0166,0.01151,0.01287,0.03325,0.03325,0.00754,0.28415,0.41855,0.73246,0.99565,2.24617,0.97002,1.40074,2.61776,1.8307,0.87724,0.58663,2.16185,1.24263,0.78021,0.3268,1.57461,1.58754,1.54831,1.58599
0.01653,0.02109,0.01863,0.02657,0.01252,0.01247,0.04971,0.01698,0.01187,0.01323,0.03337,0.03337,0.00792,0.29539,0.41041,0.722,0.98026,2.22094,0.94493,1.35422,2.58691,1.80903,0.86329,0.57827,2.13453,1.20008,0.76036,0.32033,1.56085,1.57382,1.53535,1.57221
0.01819,0.0231,0.02101,0.02749,0.01381,0.0141,0.04968,0.01754,0.01337,0.01447,0.03368,0.03368,0.00873,0.32534,0.39082,0.68901,0.92305,2.18458,0.89814,1.27357,2.51177,1.7773,0.81173,0.5524,2.06854,1.12638,0.72312,0.30468,1.52456,1.53515,1.50138,1.53661
0.02132,0.02621,0.0247,0.02884,0.01683,0.01779,0.04961,0.0184,0.0157,0.01637,0.03426,0.03426,0.01059,0.38198,0.36031,0.64605,0.85089,2.13312,0.81159,1.13333,2.34561,1.73252,0.74685,0.51858,1.92422,0.99892,0.65398,0.28007,1.45764,1.46444,1.43628,1.46779
0.02339,0.02794,0.02669,0.02986,0.01907,0.02059,0.04957,0.01903,0.01694,0.01744,0.03466,0.03466,0.01198,0.41931,0.34369,0.62528,0.81857,2.09651,0.76101,1.053,2.24478,1.70107,0.71782,0.50211,1.83728,0.9263,0.61355,0.26648,1.41384,1.41907,1.39294,1.42163
0.02479,0.02921,0.02821,0.03044,0.02053,0.02267,0.04954,0.01939,0.01789,0.01822,0.03493,0.03493,0.01287,0.44469,0.33362,0.61128,0.79614,2.07656,0.73276,1.0034,2.21015,1.68389,0.69773,0.49105,1.80717,0.88166,0.59116,0.2582,1.3841,1.38781,1.36359,1.3902
0.02599,0.03059,0.02996,0.03088,0.02153,0.02413,0.04953,0.01967,0.01899,0.01906,0.03515,0.03515,0.01349,0.46644,0.32565,0.597,0.77249,2.06204,0.71509,0.97256,2.1893,1.6713,0.67661,0.47982,1.789,0.85392,0.57713,0.25161,1.35824,1.35984,1.33884,1.36399
0.02707,0.03162,0.03122,0.03129,0.02263,0.02579,0.0495,0.01992,0.01978,0.01969,0.03535,0.03535,0.01416,0.48606,0.31892,0.58704,0.75662,2.04865,0.69722,0.94042,2.17415,1.65978,0.66243,0.47196,1.77569,0.8251,0.56299,0.24603,1.33525,1.33546,1.31622,1.33969
0.02813,0.03254,0.03235,0.03165,0.02377,0.02763,0.04948,0.02014,0.02049,0.02025,0.03555,0.03555,0.01486,0.50526,0.31273,0.57855,0.74323,2.03683,0.67984,0.90842,2.16534,1.64961,0.65048,0.46525,1.76775,0.79646,0.54929,0.24089,1.31295,1.31191,1.29397,1.31559
